obs_id,true_value,meas_value,corr_value,diff(%)
0,  4.47328   3.40592 -0.248269  0.439914,  4.43518   3.45394 -0.208884  0.421692,  4.39101   3.44301 -0.208884  0.421692,-1.83929  1.08903 -15.8638 -4.14219
4, -5.27604  -3.45859 -0.291101  0.392372, -5.03564  -3.30403 -0.303564  0.423744, -5.07122  -3.35046 -0.303564  0.423744,-3.88203 -3.12645  4.28139  7.99535
17,  10.0456  -1.68359 -0.493217 -0.342972,  10.2334  -1.59879 -0.465638 -0.316861,  10.1271   -1.6489 -0.465638 -0.316861, 0.81096 -2.06043 -5.59172 -7.61339
18, 5.70965  4.29691 -0.38613 0.451551,  5.71808   4.28616 -0.395814  0.417401,  5.75217   4.26198 -0.395814  0.417401, 0.744831 -0.812971   2.50789  -7.56278
0,  4.46501   3.42058 -0.248269  0.439914,  4.43402   3.66207 -0.242435  0.379209,  4.42276   3.61591 -0.242435  0.379209,-0.946112   5.71034  -2.35002  -13.7993
4, -5.28574  -3.44551 -0.291101  0.392372, -5.48285  -2.99309 -0.292284  0.357582, -5.39245  -3.07037 -0.292284  0.357582, 2.01877 -10.8878 0.406235 -8.86671
17,  10.0292  -1.69502 -0.493217 -0.342972,  9.91528  -1.91508 -0.474578 -0.314604,  9.95947  -1.85753 -0.474578 -0.314604,-0.694834   9.58721   -3.7791  -8.27121
18, 5.69677  4.31196 -0.38613 0.451551,  5.26832   4.55888 -0.405073  0.509628,  5.37429   4.49516 -0.405073  0.509628,-5.6609 4.24874 4.90597 12.8617
0,  4.45673   3.43525 -0.248269  0.439914, 4.17499  3.52349 -0.29256  0.43944, 4.22896  3.54714 -0.29256  0.43944, -5.11079   3.25727   17.8399 -0.107804
4, -5.29545  -3.43243 -0.291101  0.392372, -5.31545  -3.45325 -0.273166  0.402378, -5.33498  -3.36436 -0.273166  0.402378, 0.74655 -1.98312 -6.16101  2.55006
17,  10.0127  -1.70646 -0.493217 -0.342972,  9.79313  -1.85534  -0.47698 -0.268336,  9.82702  -1.85819  -0.47698 -0.268336,-1.85457  8.89194 -3.29204 -21.7615
18,  5.6839  4.32701 -0.38613 0.451551,  5.46672   4.63708 -0.368019  0.450673,  5.44287   4.60895 -0.368019  0.450673, -4.24068   6.51577  -4.69051 -0.194376
0,  4.44846   3.44991 -0.248269  0.439914,  4.10892   3.43587 -0.209796  0.462384,  4.13375   3.46422 -0.209796  0.462384,-7.07454 0.414679 -15.4966  5.10773
4, -5.30515  -3.41935 -0.291101  0.392372, -5.30879  -3.35089 -0.257289  0.451783, -5.31674   -3.3509 -0.257289  0.451783, 0.21844 -2.00172 -11.6152  15.1416
17,  9.99627  -1.71789 -0.493217 -0.342972,  9.82481  -1.88823 -0.477543 -0.306729,  9.82173  -1.88348 -0.477543 -0.306729,-1.74611  9.63927 -3.17795 -10.5673
18, 5.67103  4.34206 -0.38613 0.451551,   5.7823   4.73031 -0.395517  0.464665,  5.70311   4.70637 -0.395517  0.464665,0.565685  8.39011  2.43105  2.90429
0,  4.44018   3.46457 -0.248269  0.439914,  4.63221     2.884 -0.248204  0.434901,  4.51841   3.01811 -0.248204  0.434901,   1.76181   -12.8867 -0.0262348   -1.13961
4, -5.31485  -3.40627 -0.291101  0.392372, -5.29716  -3.08228 -0.243327  0.383094,  -5.3035  -3.13937 -0.243327  0.383094,-0.213537  -7.83545  -16.4117  -2.36457
17,  9.97983  -1.72932 -0.493217 -0.342972,  10.0235  -2.19768 -0.469675 -0.272224,  9.97447  -2.12924 -0.469675 -0.272224,-0.0537526    23.1256   -4.77317    -20.628
18, 5.65816  4.35712 -0.38613 0.451551,  5.49759   4.61219 -0.380776  0.492725,  5.54089   4.63688 -0.380776  0.492725,-2.07254   6.4208 -1.38653  9.11837
0,  4.43191   3.47924 -0.248269  0.439914,  4.24273   3.50225 -0.229949  0.376775,  4.30294   3.39651 -0.229949  0.376775,-2.91006 -2.37777 -7.37939 -14.3526
4, -5.32455  -3.39319 -0.291101  0.392372, -5.40299  -3.55546 -0.232742  0.369042, -5.38242   -3.4589 -0.232742  0.369042, 1.08675  1.93654 -20.0476 -5.94589
17,  9.96339  -1.74075 -0.493217 -0.342972,  9.69387  -2.23812  -0.47142 -0.328065,  9.75352  -2.21565  -0.47142 -0.328065, -2.1064  27.2811 -4.41927 -4.34653
18, 5.64529  4.37217 -0.38613 0.451551,  5.56849    4.1974 -0.337516  0.498406,  5.55942   4.30005 -0.337516  0.498406,-1.52115 -1.64952 -12.5899  10.3766
0,  4.42363    3.4939 -0.248269  0.439914,  4.45927   3.71837 -0.276234  0.430759,  4.42235   3.64873 -0.276234  0.430759,-0.0289748    4.43151     11.264   -2.08118
4, -5.33426  -3.38011 -0.291101  0.392372, -5.35026  -3.72122 -0.300246  0.400421, -5.35925  -3.65939 -0.300246  0.400421,0.46851 8.26233 3.14136 2.05146
17,  9.94695  -1.75219 -0.493217 -0.342972,  9.71343  -1.87106 -0.497165 -0.303154,  9.71892   -1.9511 -0.497165 -0.303154,-2.29251  11.3526 0.800538 -11.6097
18, 5.63242  4.38722 -0.38613 0.451551,  5.95629   4.33726 -0.377449   0.45021,   5.8644   4.33262 -0.377449   0.45021,  4.11867  -1.24442  -2.24815 -0.296973
0,  4.41536   3.50857 -0.248269  0.439914,  4.19116    3.4121 -0.211589  0.410165,  4.24114   3.46861 -0.211589  0.410165,-3.94568  -1.1387 -14.7745 -6.76244
4, -5.34396  -3.36703 -0.291101  0.392372, -5.20037  -2.96624 -0.308752  0.373885, -5.23839   -3.1193 -0.308752  0.373885,-1.97544 -7.35769  6.06349 -4.71164
17,  9.93051  -1.76362 -0.493217 -0.342972,  9.87415  -1.61985 -0.474635  -0.41344,  9.83547  -1.69671 -0.474635  -0.41344,-0.957063  -3.79387  -3.76753   20.5462
18, 5.61955  4.40227 -0.38613 0.451551,  5.57948   4.57456 -0.362813  0.506838,   5.6408   4.52347 -0.362813  0.506838,0.378132   2.7531 -6.03873  12.2438
0,  4.40708   3.52323 -0.248269  0.439914,  4.88277   3.56476 -0.174301  0.421804,  4.73672   3.54619 -0.174301  0.421804, 7.47971 0.651687 -29.7935 -4.11676
4, -5.35366  -3.35395 -0.291101  0.392372, -5.60311  -3.38389 -0.315493  0.388998, -5.52331  -3.32151 -0.315493  0.388998,  3.16875 -0.967322   8.37896 -0.859901
17,  9.91407  -1.77505 -0.493217 -0.342972,  9.48209  -1.84554 -0.516364 -0.374103,  9.55809  -1.81513 -0.516364 -0.374103,-3.59062  2.25808  4.69306  9.07668
18, 5.60668  4.41732 -0.38613 0.451551,  5.42348   4.54578 -0.404855  0.529152,  5.46969   4.54456 -0.404855  0.529152,-2.44335  2.88046  4.84928  17.1855
0,   4.3988   3.53789 -0.248269  0.439914,  4.75981   3.47278 -0.281276  0.490583,  4.75331   3.49247 -0.281276  0.490583, 8.05904 -1.28388  13.2949   11.518
4, -5.36337  -3.34087 -0.291101  0.392372, -5.25853  -3.03692 -0.298044  0.346798, -5.32051  -3.09807 -0.298044  0.346798,-0.799081  -7.26759   2.38496  -11.6151
17,  9.89763  -1.78648 -0.493217 -0.342972,  9.35434  -1.62463 -0.487932 -0.337171,  9.39634  -1.67033 -0.487932 -0.337171,-5.06475 -6.50207 -1.07154 -1.69156
18, 5.59381  4.43237 -0.38613 0.451551,  5.53465   4.69389 -0.436145  0.503625,  5.51698   4.66424 -0.436145  0.503625,-1.37341  5.23117   12.953  11.5323
0,  4.39053   3.55256 -0.248269  0.439914, 4.37959  3.68859 -0.20596  0.42613, 4.46162  3.64811 -0.20596  0.42613,  1.6192   2.6898 -17.0415 -3.13343
4, -5.37307   -3.3278 -0.291101  0.392372, -5.3526 -3.28772 -0.29055 0.353445,-5.34761 -3.24242 -0.29055 0.353445,-0.473885  -2.56546 -0.189297  -9.92103
17,  9.88119  -1.79792 -0.493217 -0.342972,  10.0768  -2.09497 -0.469147  -0.36717,  9.91991  -2.00189 -0.469147  -0.36717,0.391838   11.345  -4.8801  7.05522
18, 5.58094  4.44743 -0.38613 0.451551,  5.33075   4.88519 -0.426588  0.468358,  5.36941   4.83922 -0.426588  0.468358,-3.79023  8.80951  10.4779   3.7221
0,  4.38225   3.56722 -0.248269  0.439914,  4.36166   3.83329 -0.172023  0.489368,  4.38262    3.7948 -0.172023  0.489368,0.00841109    6.37972   -30.7111    11.2418
4, -5.38277  -3.31472 -0.291101  0.392372, -5.76937  -3.09057 -0.270458  0.387758, -5.67659   -3.1221 -0.270458  0.387758, 5.45842  -5.8108 -7.09153 -1.17601
17,  9.86475  -1.80935 -0.493217 -0.342972,  9.87789  -1.91888 -0.500153 -0.351805,  9.88383  -1.94033 -0.500153 -0.351805,0.193427    7.239  1.40622  2.57545
18, 5.56807  4.46248 -0.38613 0.451551,  5.47253   4.48367 -0.435636   0.44561,  5.44611   4.56723 -0.435636   0.44561,-2.19023  2.34746   12.821 -1.31562
0,  4.37398   3.58188 -0.248269  0.439914,  4.53987   3.57312 -0.222036  0.428536,  4.50318   3.62671 -0.222036  0.428536, 2.95379  1.25137 -10.5666 -2.58633
4, -5.39248  -3.30164 -0.291101  0.392372, -5.92254  -3.19795 -0.267424  0.409105, -5.86919  -3.17796 -0.267424  0.409105, 8.84039 -3.74589 -8.13355  4.26466
17,  9.84831  -1.82078 -0.493217 -0.342972,  9.81775  -1.78051 -0.511444 -0.300367,  9.82888  -1.81913 -0.511444 -0.300367, -0.197323 -0.0904685    3.69549   -12.4224
18,  5.5552  4.47753 -0.38613 0.451551,  5.5301  4.37444  -0.4101 0.467728, 5.50792  4.42119  -0.4101 0.467728,-0.851032   -1.2583   6.20776   3.58254
0,   4.3657   3.59655 -0.248269  0.439914,  4.33245   3.69613 -0.279508  0.330177,  4.36922   3.68372 -0.279508  0.330177,0.0805523   2.42368   12.5826  -24.9452
4, -5.40218  -3.28856 -0.291101  0.392372, -5.20861  -3.57048 -0.232678  0.390311, -5.35935  -3.47903 -0.232678  0.390311,-0.792837   5.79207  -20.0697 -0.525163
17,  9.83187  -1.83221 -0.493217 -0.342972,  9.70721  -2.11089 -0.523507 -0.316106,  9.73076  -2.04746 -0.523507 -0.316106,-1.02834  11.7477  6.14142 -7.83339
18, 5.54233  4.49258 -0.38613 0.451551,  5.59696   4.24749 -0.337606  0.416885,  5.57383   4.29011 -0.337606  0.416885,0.568523 -4.50683 -12.5668 -7.67696
0,  4.35743   3.61121 -0.248269  0.439914, 4.65938  3.86509 -0.25305 0.423426, 4.59195  3.82674 -0.25305 0.423426, 5.38222  5.96817  1.92578 -3.74793
4, -5.41188  -3.27548 -0.291101  0.392372, -5.63214  -3.35309 -0.278786  0.411378, -5.57247  -3.37852 -0.278786  0.411378, 2.96727  3.14579 -4.23051  4.84384
17,  9.81543  -1.84365 -0.493217 -0.342972,   9.8225  -2.36839 -0.463181 -0.350286,  9.79792   -2.2985 -0.463181 -0.350286,-0.178368   24.6716   -6.0898   2.13256
18, 5.52945  4.50763 -0.38613 0.451551,  5.32941   4.95026 -0.382236  0.452595,  5.38191   4.80475 -0.382236  0.452595,-2.66838   6.5915 -1.00838 0.231178
0,  4.34915   3.62588 -0.248269  0.439914,  4.04099   3.54473 -0.261623    0.4439,  4.16314    3.6114 -0.261623    0.4439, -4.27701 -0.399151   5.37873  0.906202
4, -5.42159   -3.2624 -0.291101  0.392372, -5.28831  -3.20969 -0.338035  0.430758, -5.35438  -3.24461 -0.338035  0.430758, -1.23956 -0.545255   16.1229    9.7831
17,  9.79899  -1.85508 -0.493217 -0.342972,  10.1111  -2.14603 -0.532357 -0.335441,  10.0371  -2.18299 -0.532357 -0.335441,2.42998 17.6762 7.93574 -2.1959
18, 5.51658  4.52269 -0.38613 0.451551,  5.66435   4.74097 -0.425977  0.517208,  5.59789   4.75873 -0.425977  0.517208,1.47386   5.219 10.3197 14.5404
0,  4.34088   3.64054 -0.248269  0.439914,  3.85264   3.77861 -0.206577   0.47756,  3.92058    3.7443 -0.206577   0.47756,-9.68218  2.85005 -16.7931  8.55765
4, -5.43129  -3.24932 -0.291101  0.392372,  -5.3048  -3.85275 -0.282547  0.324326,  -5.3185  -3.71259 -0.282547  0.324326,-2.07672  14.2575 -2.93859 -17.3421
17,  9.78255  -1.86651 -0.493217 -0.342972,  9.80485   -2.1069 -0.424495 -0.366169,  9.85314  -2.12655 -0.424495 -0.366169, 0.72166  13.9319 -13.9335  6.76345
18, 5.50371  4.53774 -0.38613 0.451551,  5.85775   4.40509 -0.414549  0.431367,  5.79605   4.48859 -0.414549  0.431367, 5.31158 -1.08309  7.35998 -4.46989
0,   4.3326    3.6552 -0.248269  0.439914,  4.37581   3.68122 -0.196803    0.3887,  4.27177     3.699 -0.196803    0.3887,-1.40404  1.19828 -20.7299 -11.6419
4, -5.44099  -3.23624 -0.291101  0.392372, -5.44718   -2.9606 -0.293344  0.400072, -5.42032  -3.12748 -0.293344  0.400072,-0.379858  -3.36083  0.770414   1.96232
17,  9.76611  -1.87794 -0.493217 -0.342972,  9.20503  -1.86432 -0.459835 -0.347734,  9.34776  -1.92611 -0.459835 -0.347734,-4.28361  2.56475 -6.76827  1.38845
18, 5.49084  4.55279 -0.38613 0.451551,  5.6098  4.18255 -0.39188 0.457098, 5.64862  4.25469 -0.39188 0.457098, 2.87345 -6.54755  1.48904  1.22856
0,  4.32432   3.66987 -0.248269  0.439914,  4.19128   3.99948 -0.236943  0.396301,  4.20793   3.93474 -0.236943  0.396301,-2.69172  7.21762   -4.562 -9.91401
4,  -5.4507  -3.22316 -0.291101  0.392372, -5.54685  -3.11598 -0.304116  0.421577, -5.52057  -3.11556 -0.304116  0.421577, 1.28189 -3.33829   4.4707  7.44311
17,  9.74967  -1.88938 -0.493217 -0.342972,  9.38451  -2.20719 -0.443438 -0.353112,  9.37279  -2.14651 -0.443438 -0.353112,-3.86554  13.6095 -10.0927  2.95645
18, 5.47797  4.56784 -0.38613 0.451551,  5.44448   4.46599 -0.384748  0.426318,   5.4875   4.42184 -0.384748  0.426318, 0.174023  -3.19619 -0.358025  -5.58802
0,  4.31605   3.68453 -0.248269  0.439914,  4.45217   3.47636 -0.249842   0.44537,   4.3954   3.58254 -0.249842   0.44537, 1.83859 -2.76811 0.633507  1.24017
4,  -5.4604  -3.21008 -0.291101  0.392372, -5.14438  -3.35774 -0.236706  0.411035, -5.23136  -3.30005 -0.236706  0.411035,-4.19456  2.80271  -18.686  4.75648
17,  9.73323  -1.90081 -0.493217 -0.342972,  9.39962  -2.13818  -0.44107 -0.353165,  9.39025   -2.1427  -0.44107 -0.353165,-3.52377  12.7258 -10.5728  2.97196
18,  5.4651  4.58289 -0.38613 0.451551,  5.13813   4.70462 -0.370425  0.408795,   5.2139   4.64415 -0.370425  0.408795,-4.59637  1.33665 -4.06734 -9.46873
0,  4.30777   3.69919 -0.248269  0.439914,   4.3983     3.846 -0.244263  0.474968,  4.39577   3.79003 -0.244263  0.474968, 2.04271  2.45545 -1.61373  7.96841
4,  -5.4701    -3.197 -0.291101  0.392372, -5.59918  -3.43956 -0.273975  0.377522, -5.51814  -3.40506 -0.273975  0.377522,0.878236  6.50796 -5.88334 -3.78456
17,  9.71679  -1.91224 -0.493217 -0.342972,  9.85087  -1.99193 -0.489598 -0.354894,  9.74385  -2.02853 -0.489598 -0.354894, 0.278561   6.08125 -0.733794   3.47598
18, 5.45223  4.59795 -0.38613 0.451551,  5.31711   4.55834 -0.381356   0.49125,  5.29109   4.58073 -0.381356   0.49125, -2.95548 -0.374495  -1.23642   8.79185
0,   4.2995   3.71386 -0.248269  0.439914,  4.21274   3.74287 -0.286099  0.439706,  4.25211   3.75705 -0.286099  0.439706,   -1.1021    1.16311    15.2373 -0.0472188
4, -5.47981  -3.18392 -0.291101  0.392372,  -5.5119  -3.13104 -0.258457  0.368237, -5.51536  -3.18991 -0.258457  0.368237,  0.6488 0.187849 -11.2141 -6.15093
17,  9.70035  -1.92367 -0.493217 -0.342972,  9.48716  -1.64549 -0.478598 -0.355637,  9.54128   -1.7344 -0.478598 -0.355637,-1.63977  -9.8393 -2.96409  3.69271
18, 5.43936    4.613 -0.38613 0.451551,  5.22612   4.62717 -0.421568  0.447677,  5.23789    4.6204 -0.421568  0.447677, -3.70398  0.160407   9.17769 -0.857874
0,  4.29122   3.72852 -0.248269  0.439914,  4.07728    3.9077 -0.243312  0.435265,  4.11449   3.87708 -0.243312  0.435265,-4.11841  3.98442  -1.9967 -1.05687
4, -5.48951  -3.17085 -0.291101  0.392372, -5.53178  -3.39587 -0.282382   0.38031, -5.53002  -3.34673 -0.282382   0.38031,0.737965  5.54704 -2.99533 -3.07419
17,   9.6839  -1.93511 -0.493217 -0.342972,  10.2127  -1.80111 -0.530331 -0.419521,  10.0579  -1.78876 -0.530331 -0.419521, 3.86227 -7.56265   7.5249  22.3192
18, 5.42649  4.62805 -0.38613 0.451551,  5.63926   4.70901 -0.400639  0.452608,  5.54573   4.69242 -0.400639  0.452608, 2.19737  1.39086  3.75764 0.234247
0,  4.28295   3.74319 -0.248269  0.439914,  4.37071   3.85795 -0.287769  0.395383,   4.3112   3.86553 -0.287769  0.395383,0.659631  3.26834  15.9099 -10.1226
4, -5.49921  -3.15777 -0.291101  0.392372, -5.39544   -3.2799 -0.312712  0.420855, -5.42786  -3.29209 -0.312712  0.420855,-1.29746  4.25393  7.42378  7.25907
17,  9.66746  -1.94654 -0.493217 -0.342972,  10.0478   -2.1905 -0.480637 -0.371288,  10.0461   -2.1032 -0.480637 -0.371288,3.91635 8.04809 -2.5506 8.25607
18, 5.41362   4.6431 -0.38613 0.451551,  5.54962   4.50799 -0.388799  0.491242,  5.54574   4.55291 -0.388799  0.491242, 2.44057 -1.94246 0.691258  8.79005
0,  4.27467   3.75785 -0.248269  0.439914,    4.473   3.76389 -0.211657   0.46494,  4.43441   3.78974 -0.211657   0.46494, 3.73683 0.848717 -14.7471  5.68888
4, -5.50891  -3.14469 -0.291101  0.392372, -5.61067   -3.3224 -0.342164  0.387093, -5.57186  -3.31242 -0.342164  0.387093, 1.14251  5.33391  17.5411 -1.34548
17,  9.65102  -1.95797 -0.493217 -0.342972,  9.92106  -1.97094 -0.528701 -0.327278,   9.9456  -2.00351 -0.528701 -0.327278, 3.05224  2.32563  7.19445 -4.57602
18, 5.40075  4.65815 -0.38613 0.451551,  5.47387   4.37724 -0.403159  0.479479,  5.48714   4.42048 -0.403159  0.479479, 1.59958 -5.10235  4.41025  6.18496
0,   4.2664   3.77251 -0.248269  0.439914,  4.32096   3.81735 -0.247292  0.450937,  4.34491   3.81462 -0.247292  0.450937,  1.84037   1.11619 -0.393792   2.50572
4, -5.51862  -3.13161 -0.291101  0.392372,  -5.6374  -3.19291 -0.334372    0.3778, -5.62521  -3.21692 -0.334372    0.3778, 1.93147  2.72408  14.8646 -3.71385
17,  9.63458   -1.9694 -0.493217 -0.342972,  9.94043  -2.13276 -0.504645 -0.375452,  9.93763  -2.10611 -0.504645 -0.375452,3.14537  6.9418 2.31706 9.46992
18, 5.38788   4.6732 -0.38613 0.451551,  5.59646    4.9156 -0.351866  0.480273,  5.56882   4.80773 -0.351866  0.480273,3.35839 2.87857 -8.8736 6.36086
0,  4.25812   3.78718 -0.248269  0.439914,  4.45649   3.59712 -0.302713  0.436641,  4.42952   3.64947 -0.302713  0.436641,  4.02516  -3.63608   21.9295 -0.744005
4, -5.52832  -3.11853 -0.291101  0.392372, -5.13107  -3.57606 -0.293449  0.345904, -5.24483  -3.49237 -0.293449  0.345904,-5.12797  11.9876 0.806676 -11.8428
17,  9.61814  -1.98083 -0.493217 -0.342972,  9.71335  -2.05263 -0.563648 -0.356321,  9.76006  -2.06749 -0.563648 -0.356321,1.47547 4.37483 14.2799 3.89205
18,   5.375  4.68826 -0.38613 0.451551,  5.64179    4.8609 -0.408692  0.464521,  5.62272   4.85253 -0.408692  0.464521,4.60869 3.50399 5.84322 2.87248
0,  4.24985   3.80184 -0.248269  0.439914,  4.29782   4.05913 -0.277668  0.398886,   4.3252   3.97017 -0.277668  0.398886, 1.77316  4.42769  11.8414 -9.32636
4, -5.53802  -3.10545 -0.291101  0.392372, -5.33923  -2.97902 -0.295297  0.431149, -5.32018    -3.092 -0.295297  0.431149, -3.93359 -0.432945   1.44141   9.88281
